Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude
Ridin' the Short Buzz,Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107334457/ridin-the-short-buzz,2.4,-1,Sport,5.9,1,35,37.65078,-83.72161
All Cows Eat Grass,Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105885030/all-cows-eat-grass,2.4,-1,Sport,5.8+,1,80,37.73151,-83.65679
Augustus Gloop,Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107756397/augustus-gloop,2.4,-1,Sport,5.9,1,60,37.64919,-83.71343
Gunner,Bird Cage Sector > The Zoo > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111219150/gunner,2.4,-1,Sport,5.9+,1,75,37.73564,-83.66299
C Sharp or B Flat,Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105882846/c-sharp-or-b-flat,2.4,-1,Sport,5.7,1,60,37.73151,-83.65679
Decline of Western Civilization,Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107878537/decline-of-western-civilization,2.4,-1,Sport,5.10a,1,50,37.6775,-83.73409
Go Easy Billy Clyde!,Funk Rock City > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106282988/go-easy-billy-clyde,3.5,-1,Sport,5.12a,1,75,37.8029,-83.5762
Don't Take Yer Guns to Town,Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106579371/dont-take-yer-guns-to-town,2.4,-1,Sport,5.10c,1,50,37.72444,-83.62657
Free Clinic,The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113916597/free-clinic,2.4,-1,Sport,5.7,1,50,37.64186,-83.68375
Beware the Bear,The Hideout > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106789884/beware-the-bear,2.4,-1,Sport,5.10b,1,50,37.73189,-83.63725
Romance Explosion,Bird Cage Sector > The Zoo > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112798104/romance-explosion,3.7,-1,Sport,5.11b,1,90,37.73564,-83.66299
Sabertooth,Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107239363/sabertooth,2.4,-1,Sport,5.10c,1,55,37.72435,-83.63078
Bulldozer,The Shire > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106885753/bulldozer,2.3,-1,Sport,5.10a,1,40,37.65214,-83.70995
Glory and Consequence,The Great Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106580249/glory-and-consequence,2.3,-1,Sport,5.7+,1,50,37.73288,-83.63751
Return of the Mohan,Serenity Point > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110356296/return-of-the-mohan,3.5,-1,Sport,5.11d,1,55,37.64136,-83.68044
Netizen Hacktivist,Inner Sanctum > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106579695/netizen-hacktivist,2.4,-1,Sport,5.9+,1,60,37.73203,-83.63337
Dance of the Druids,The Hideout > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107255588/dance-of-the-druids,2.4,-1,Sport,5.9,1,60,37.73189,-83.63725
Flutterby Blue,Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106712455/flutterby-blue,2.3,-1,Sport,5.9,1,40,37.72444,-83.62657
Out of the Dark,Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107506355/out-of-the-dark,2.8,-1,Sport,5.10c,1,65,37.7351,-83.6371
Perverse Intentions,Phantasia > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106727865/perverse-intentions,2.4,-1,Sport,5.10a/b,1,40,37.84495,-83.64369
End of State Maintenance,The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110534032/end-of-state-maintenance,2.8,-1,Sport,5.10a,1,50,37.64971,-83.67874
Watering Hole,Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107321623/watering-hole,2.3,-1,Sport,5.10a,1,60,37.72435,-83.63078
Built for Life,Guide Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107205256/built-for-life,2.3,-1,Sport,5.8,1,50,37.7258,-83.6296
Moots Madness,The Hideout > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106937614/moots-madness,2.3,-1,Sport,5.10a,1,40,37.73189,-83.63725
Short By a Foot,The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111910470/short-by-a-foot,2.3,-1,Sport,5.10c,1,40,37.65292,-83.71772
Moonbeam,Military Wall > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105891677/moonbeam,2.3,-1,Sport,5.9,1,50,37.8159,-83.66918
See You on Thursday,Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/114530347/see-you-on-thursday,2.3,-1,Sport,5.8,1,30,37.64911,-83.67518
Little Teapot,Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106982516/little-teapot,3.1,-1,Sport,5.12a,1,50,37.6538,-83.70943
Layback and Groove,Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110415771/layback-and-groove,2.4,-1,Sport,5.10b,1,50,37.65292,-83.72495
Jungle Gym,The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106604805/jungle-gym,2.3,-1,Sport,5.10b/c,1,50,37.6532,-83.7146
Norway On My Mind,Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106973588/norway-on-my-mind,2.3,-1,Sport,5.9,1,45,37.6775,-83.73409
Darwin Loves You,Volunteer Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106653826/darwin-loves-you,2.3,-1,Sport,5.9+,1,50,37.65459,-83.71673
Real Girls Don't Pumptrack,Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112273137/real-girls-dont-pumptrack,3.1,-1,Sport,5.10c,1,70,37.64552,-83.71831
Moonshine,Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106915629/moonshine,2.3,-1,Sport,5.10-,1,60,37.7351,-83.6371
Eyeball Chaw,Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/108405570/eyeball-chaw,3.1,-1,Sport,5.12a,1,60,37.65194,-83.72328
Capture the Flag,The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106604816/capture-the-flag,2.8,-1,Sport,5.11b,1,50,37.6532,-83.7146
Call Me Maybe,The Record Shop > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110620474/call-me-maybe,3.4,-1,Sport,5.10a,1,80,37.64753,-83.68238
Rorshach Inkblot Test,Rival Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107684861/rorshach-inkblot-test,2.3,-1,Sport,5.8+,1,50,37.6518,-83.71274
Crescendo,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107121352/crescendo,2.3,-1,Sport,5.8+,1,40,37.7275,-83.6278
Ball Scratcher,(1) Buckeye Buttress > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106598936/ball-scratcher,3.2,-1,Sport,5.12a,1,50,37.64595,-83.71153
Disappearer,Global Village > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106309912/disappearer,3,-1,Sport,5.11c,1,70,37.75161,-83.65731
Muffintop,Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/108397003/muffintop,2.9,-1,Sport,5.10d,1,65,37.6538,-83.70943
Harvey,Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107124339/harvey,2.2,-1,Sport,5.7,2,80,37.73064,-83.63911
Thunderclinger,Coyote Cliff > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107131365/thunderclinger,3.3,-1,Sport,5.10c,1,60,37.7356,-83.64148
Gluttony,Purgatory > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106575842/gluttony,3.2,-1,Sport,5.12a,1,70,37.65343,-83.70746
Nobody Cares,Corner Pocket > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/114509822/nobody-cares,3.7,-1,Sport,5.8,1,90,37.64509,-83.67551
ReCooperAte,The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110231574/recooperate,2.3,-1,Sport,5.8+,1,35,37.64186,-83.68375
Trundling Kentucky,Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107537571/trundling-kentucky,2.2,-1,Sport,5.8,1,50,37.72444,-83.62657
Ledger Line,Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105892929/ledger-line,2.2,-1,Sport,5.7,1,80,37.73151,-83.65679
Sweet Jane,Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106286280/sweet-jane,2.2,-1,Sport,5.8-,1,50,37.72444,-83.62657
Valor Over Discretion,Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106026660/valor-over-discretion,2.2,-1,Sport,5.8,1,50,37.73151,-83.65679
Fadda,Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105860751/fadda,2.2,-1,Sport,5.10a,1,50,37.73151,-83.65679
Ethics Police,Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106920320/ethics-police,3.2,-1,Sport,5.12a,1,75,37.6775,-83.73409
Typhoid Mary,The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111229014/typhoid-mary,2.2,-1,Sport,5.10a,1,65,37.64186,-83.68375
A Wave New World,Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/109714325/a-wave-new-world,2.2,-1,Sport,5.10c,1,60,37.65292,-83.72495
Casey,Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107124345/casey,2.2,-1,Sport,5.8,1,75,37.73064,-83.63911
Cindarella,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106937656/cindarella,2.1,-1,Sport,5.9+,1,80,37.73135,-83.63968
Maypop,Left Flank > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105860735/maypop,2.1,-1,Sport,5.11b,1,65,37.81449,-83.66388
STD,Courtesy Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107551914/std,2.8,-1,Sport,5.10a,1,70,37.65193,-83.71141
"The Short, Happy Life of Francis Macomber",Bibliothek > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106937694/the-short-happy-life-of-francis-macomber,2.1,-1,Sport,5.10b,1,45,37.73034,-83.64058
Kentucky Flu,What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107336284/kentucky-flu,3.1,-1,Sport,5.10c,1,85,37.65103,-83.71482
Snarf Victory,Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/109480386/snarf-victory,2.1,-1,Sport,5.10c,1,60,37.64919,-83.71343
Rikki Tikki Tavi,Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107124313/rikki-tikki-tavi,2.1,-1,Sport,5.8,1,50,37.73064,-83.63911
Vitamin C,The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/116240518/vitamin-c,2.7,-1,Sport,5.9,1,55,37.64186,-83.68375
Thanks Holly,Johnny's Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106272484/thanks-holly,2.1,-1,Sport,5.8,1,45,37.72961,-83.63208
Spyder's Hangout,Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/108446305/spyders-hangout,2.1,-1,Sport,5.10a,1,40,37.6538,-83.70943
Jump For Joy,Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105871986/jump-for-joy,2.1,-1,Sport,5.9+,1,50,37.73151,-83.65679
Ledgends of Limonite,The Great Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106580254/ledgends-of-limonite,2.1,-1,Sport,5.8,1,55,37.73288,-83.63751
Backstabber,Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107855134/backstabber,2.1,-1,Sport,5.9,1,40,37.7351,-83.6371
Drop the Anchor,Eastern Sky Bridge Ridge > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105870321/drop-the-anchor,2.1,-1,Sport,5.9-,1,60,37.81596,-83.58104
Phantom Pain,The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110231668/phantom-pain,3,-1,Sport,5.11c,1,70,37.64186,-83.68375
Fluffer,Deep End > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110849897/fluffer,3,-1,Sport,5.10a,1,70,37.63986,-83.68327
Altered Scale,Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106286285/altered-scale,2.1,-1,Sport,5.9+,1,80,37.73151,-83.65679
Yell Fire!,The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107860443/yell-fire,3.2,-1,Sport,5.10d,1,80,37.67609,-83.73312
It's a Wonderful Life,Pistol Ridge > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106371748/its-a-wonderful-life,3,-1,Sport,5.9+ PG13,1,80,37.86342,-83.67403
Platelet Rich Injection,The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112152645/platelet-rich-injection,2.8,-1,Sport,5.8,1,55,37.64186,-83.68375
Tree Hugger,Midnight Surf > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110933299/tree-hugger,3.6,-1,Sport,5.11d,1,75,37.73199,-83.64195
Lord of the Flies,Phantasia > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106149032/lord-of-the-flies,2.1,-1,Sport,5.8,1,40,37.84495,-83.64369
Ham and Jam and Spam,Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/114530372/ham-and-jam-and-spam,2.8,-1,Sport,5.10a,1,50,37.64911,-83.67518
Pottsville Escarpment,Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/109481163/pottsville-escarpment,3,-1,Sport,5.10a,1,80,37.65292,-83.72495
Sluts are CooI,Beer Trailer Crag > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111281182/sluts-are-cooi,2.8,-1,Sport,5.12a,1,40,37.7151,-83.66665
Redriveroutdoors.com,Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106727830/redriveroutdoorscom,2.1,-1,Sport,5.10a,1,30,37.72444,-83.62657
Brother Stair,Left Flank > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105866353/brother-stair,2,-1,Sport,5.9+,1,40,37.81449,-83.66388
Brolo El Cunado,Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112562988/brolo-el-cunado,2,-1,Sport,5.8,1,30,37.65078,-83.72161
Grandma Josephine,Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/117909365/grandma-josephine,2.5,-1,Sport,5.10b,1,45,37.64919,-83.71343
2 Chicken Butts,Johnny's Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106272501/2-chicken-butts,2.1,-1,Sport,5.9,1,45,37.72961,-83.63208
Nilbog Night Life,Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111085156/nilbog-night-life,2,-1,Sport,5.9,1,45,37.64036,-83.67556
October Sky,The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107974272/october-sky,3.5,-1,Sport,5.11c,1,70,37.67609,-83.73312
Dyslexics Untie!,Chaos > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110334956/dyslexics-untie,2,-1,Sport,5.7,1,40,37.64193,-83.68041
Ai Bang Mai Fa Kin Ni,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106793328/ai-bang-mai-fa-kin-ni,2,-1,Sport,5.7,1,25,37.7275,-83.6278
You Can't Piss on Hospitality,Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111085092/you-cant-piss-on-hospitality,2,-1,Sport,5.7,1,45,37.64036,-83.67556
Pocahontas Path,Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107353477/pocahontas-path,2,-1,Sport,5.7,1,30,37.65078,-83.72161
Redeye Brew,Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106432960/redeye-brew,1.9,-1,Sport,5.8,1,45,37.72444,-83.62657
Dirty Bird,Bird Cage Sector > The Zoo > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111219168/dirty-bird,3,-1,Sport,5.10b,1,60,37.73564,-83.66299
My Mind Escapes Me,Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113809839/my-mind-escapes-me,2.9,-1,Sport,5.10a,1,55,37.6538,-83.70943
Neanderfall,Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106968665/neanderfall,1.9,-1,Sport,5.9,1,50,37.72435,-83.63078
Thru Space and Time,Left Field > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106973595/thru-space-and-time,2.9,-1,Sport,5.10a,1,65,37.65295,-83.71543
Crimpy and the Brain,The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111490719/crimpy-and-the-brain,1.9,-1,Sport,5.9,1,50,37.65292,-83.71772
Elevator Pitch,Corner Pocket > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111842337/elevator-pitch,3.4,-1,Sport,5.10a,1,80,37.64509,-83.67551
Golden Shower,Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112310716/golden-shower,3.9,-1,Sport,5.12a,1,80,37.6775,-83.73409
Raindancer,Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106065295/raindancer,1.9,-1,Sport,5.10a,1,30,37.65078,-83.72161
Peach Fuzz,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110968902/peach-fuzz,2.8,-1,Sport,5.11b,1,50,37.64504,-83.67849
Aquagenic Urticaria,The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110400283/aquagenic-urticaria,1.8,-1,Sport,5.10b,1,45,37.64186,-83.68375
Danita Dolores,Military Wall > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105870198/danita-dolores,2.5,-1,Sport,5.1,1,60,37.8159,-83.66918
Nice To Know You,Volunteer Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107089996/nice-to-know-you,2.6,-1,Sport,5.10b PG13,1,50,37.65459,-83.71673
Climactic Crush,Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/109695218/climactic-crush,2.8,-1,Sport,5.11c,1,80,37.64919,-83.71343
A-Beano,Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106085035/a-beano,1.8,-1,Sport,5.7+,1,30,37.72444,-83.62657
Mercenary of the Mandarin Chicken,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106793339/mercenary-of-the-mandarin-chicken,1.9,-1,Sport,5.9,1,25,37.7275,-83.6278
Out For Justice,Global Village > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106123164/out-for-justice,3.6,-1,Sport,5.11c,1,65,37.75161,-83.65731
Fast Food Christians,Left Flank > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105860661/fast-food-christians,1.8,-1,Sport,5.10a,1,,37.81449,-83.66388
8133,The Portal > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110969237/8133,3.5,-1,Sport,5.11d,1,70,37.64698,-83.67826
Panda Bear,Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107124319/panda-bear,1.8,-1,Sport,5.8+,1,45,37.73064,-83.63911
Game Boy,Long Wall > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106309183/game-boy,3.3,-1,Sport,5.11c,1,140,37.8446,-83.6686
Bangers and Mash,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107203346/bangers-and-mash,3.5,-1,Sport,5.11d,1,70,37.73135,-83.63968
Sunbeam,Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106915637/sunbeam,2.4,-1,Sport,5.10c,1,65,37.7351,-83.6371
Chicken of Augnor,Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/114530338/chicken-of-augnor,2.4,-1,Sport,5.7,1,30,37.64911,-83.67518
Areterection,The Stadium > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106065258/areterection,3.5,-1,Sport,5.11c,1,80,37.73169,-83.63221
Cock to the Rock,Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111042603/cock-to-the-rock,2.4,-1,Sport,5.10b,1,70,37.64036,-83.67556
Road Rash,Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/119969047/road-rash,3.1,-1,Sport,5.10c,1,75,37.64552,-83.71831
Crescent Moon,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106969859/crescent-moon,2,-1,Sport,5.10a,1,35,37.7275,-83.6278
Gandee Candy,Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/108389072/gandee-candy,2.9,-1,Sport,5.8,1,65,37.64408,-83.70784
Wearing Out My Welcome,Courtesy Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111251556/wearing-out-my-welcome,3.8,-1,Sport,5.12a,1,80,37.65193,-83.71141
Dime a Dozen,Tectonic Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111170638/dime-a-dozen,2.7,-1,Sport,5.11b,1,50,37.7301,-83.6318
Breakin the Law,Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111855528/breakin-the-law,2.5,-1,Sport,5.10b,1,50,37.64919,-83.71343
Ju Ju,Pebble Beach > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105885386/ju-ju,2.6,-1,Sport,5.10b,1,60,37.8588,-83.67163
The Hustle,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111170581/the-hustle,3.2,-1,Sport,5.11b,1,65,37.64138,-83.68193
Scarlet Scorchdropper,Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111756736/scarlet-scorchdropper,3.5,-1,Sport,5.12a,1,60,37.64919,-83.71343
Boom! Boom! Out Go the Lights,Long Wall > Northern Gorge > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105885186/boom-boom-out-go-the-lights,2.4,-1,Sport,5.10b,1,60,37.8446,-83.6686
Crucify Me,Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107062126/crucify-me,3,-1,Sport,5.11c,1,70,37.65431,-83.71364
Rising Hegemon,Serenity Point > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110356301/rising-hegemon,2.9,-1,Sport,5.11b,1,65,37.64136,-83.68044
Tanduay Time,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107203331/tanduay-time,2.7,-1,Sport,5.10d,1,60,37.73135,-83.63968
Morning Wood,Beer Trailer Crag > Natural Bridge Region > Red River Gorge > Kentucky,https://www.mountainproject.com/route/108401317/morning-wood,3,-1,Sport,5.12a,1,40,37.7151,-83.66665
Big Sinkin' Breakdown,Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110386937/big-sinkin-breakdown,2.8,-1,Sport,5.11c,1,85,37.65292,-83.72495
